Altium Designer Pick and Place Locations
C:\Users\Public\Documents\Altium\EVK-NORA-B10 - Copy\.\Fabrication\Pick Place\UBXH60-0000702_Rev E.csv

========================================================================================================================
File Design Information:

Date:       30-09-24
Time:       15:13
Revision:   4476b6a3bf9b7023ed0f5a24d8f698494ab8ef31
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"TP16","TP","TopLayer","TP10R","20.8536","17.3316","90","TESTPOINT 1MM CIRCULAR"
"TP17","TP","TopLayer","TP10R","32.8168","17.3990","90","TESTPOINT 1MM CIRCULAR"
"TP18","TP","TopLayer","TP10R","32.8168","15.8750","90","TESTPOINT 1MM CIRCULAR"
"TP3","TP","TopLayer","TP10R","56.8734","45.3280","90","TESTPOINT 1MM CIRCULAR"
"TP6","TP","TopLayer","TP10R","56.8734","42.2800","90","TESTPOINT 1MM CIRCULAR"
"TP4","TP","TopLayer","TP10R","56.8734","43.8040","90","TESTPOINT 1MM CIRCULAR"
"TP7","TP","TopLayer","TP10R","56.8734","40.7560","90","TESTPOINT 1MM CIRCULAR"
"TP27","TP","TopLayer","TP10R","32.8168","11.5570","90","TESTPOINT 1MM CIRCULAR"
"TP24","TP","TopLayer","TP10R","32.8168","13.0810","90","TESTPOINT 1MM CIRCULAR"
"TP74","TP","BottomLayer","TP10R_NO_SILK","89.0524","29.2354","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP75","TP","BottomLayer","TP10R_NO_SILK","83.3374","29.2354","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP72","TP","BottomLayer","TP10R_NO_SILK","89.0524","31.7691","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP73","TP","BottomLayer","TP10R_NO_SILK","83.3374","31.7691","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP53","TP","BottomLayer","TP10R_NO_SILK","13.7160","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP78","TP","BottomLayer","TP10R_NO_SILK","53.3400","2.7940","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP79","TP","BottomLayer","TP10R_NO_SILK","50.8000","2.7940","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP70","TP","BottomLayer","TP10R_NO_SILK","89.0524","34.3027","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP71","TP","BottomLayer","TP10R_NO_SILK","83.3374","34.3027","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP68","TP","BottomLayer","TP10R_NO_SILK","89.0524","36.8364","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP69","TP","BottomLayer","TP10R_NO_SILK","83.3374","36.8364","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP66","TP","BottomLayer","TP10R_NO_SILK","89.0524","39.3700","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP67","TP","BottomLayer","TP10R_NO_SILK","83.3374","39.3700","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP64","TP","BottomLayer","TP10R","89.0524","41.9037","90","TESTPOINT 1MM CIRCULAR"
"TP65","TP","BottomLayer","TP10R","83.3374","41.9037","90","TESTPOINT 1MM CIRCULAR"
"TP62","TP","BottomLayer","TP10R","89.0524","44.4373","90","TESTPOINT 1MM CIRCULAR"
"TP63","TP","BottomLayer","TP10R","83.3374","44.4373","90","TESTPOINT 1MM CIRCULAR"
"TP60","TP","BottomLayer","TP10R","89.0524","46.9710","90","TESTPOINT 1MM CIRCULAR"
"TP61","TP","BottomLayer","TP10R","83.3374","46.9710","90","TESTPOINT 1MM CIRCULAR"
"TP56","TP","BottomLayer","TP10R_NO_SILK","89.0524","49.5046","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP57","TP","BottomLayer","TP10R_NO_SILK","83.3374","49.5046","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP37","TP","BottomLayer","TP10R_NO_SILK","58.4200","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP36","TP","BottomLayer","TP10R_NO_SILK","60.9600","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP35","TP","BottomLayer","TP10R_NO_SILK","63.5000","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP34","TP","BottomLayer","TP10R_NO_SILK","66.0400","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP80","TP","BottomLayer","TP10R_NO_SILK","45.7200","2.7940","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP81","TP","BottomLayer","TP10R_NO_SILK","43.1800","2.7940","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP82","TP","BottomLayer","TP10R_NO_SILK","40.6400","2.7940","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP33","TP","BottomLayer","TP10R","68.5800","53.0860","90","TESTPOINT 1MM CIRCULAR"
"TP32","TP","BottomLayer","TP10R","71.1200","53.0860","90","TESTPOINT 1MM CIRCULAR"
"TP31","TP","BottomLayer","TP10R_NO_SILK","73.6600","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP30","TP","BottomLayer","TP10R_NO_SILK","76.2000","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"SW6","UBXH19-0000035","TopLayer","SW_TACT_SMT_6mm","11.1760","4.0640","0","TACTILE SWITCH SPST SINGLE SMD"
"SW8","UBXH19-0000035","TopLayer","SW_TACT_SMT_6mm","99.1870","4.0640","0","TACTILE SWITCH SPST SINGLE SMD"
"SW7","UBXH19-0000035","TopLayer","SW_TACT_SMT_6mm","88.0110","4.0640","0","TACTILE SWITCH SPST SINGLE SMD"
"SW5","UBXH19-0000035","TopLayer","SW_TACT_SMT_6mm","99.1870","13.4620","0","TACTILE SWITCH SPST SINGLE SMD"
"SW4","UBXH19-0000035","TopLayer","SW_TACT_SMT_6mm","88.0110","13.4620","0","TACTILE SWITCH SPST SINGLE SMD"
"JEXT","UBXH00-0000082","TopLayer","Solderbridge-Open","10.1571","24.5400","180","SOLDERBRIDGE-OPEN"
"JBAT","UBXH00-0000082","TopLayer","Solderbridge-Open","10.0974","16.9169","180","SOLDERBRIDGE-OPEN"
"JVDD","UBXH00-0000082","TopLayer","Solderbridge-Open","17.5818","16.6118","270","SOLDERBRIDGE-OPEN"
"R16","UBXH18-00030020R","TopLayer","RES_0402_HD","72.0250","36.1974","270","RES THICK FILM CHIP 0402 0R 0 100mW"
"R15","UBXH18-00030020R","TopLayer","RES_0402_HD","70.9750","36.2014","270","RES THICK FILM CHIP 0402 0R 0 100mW"
"RSHD","UBXH18-00005551","TopLayer","RES_0603_1700Lx950Wx600H_600x1000Pad_800G_FLX","61.3674","16.5882","0","RES THICK FILM CHIP 0603 200PPM/C 0.1W 1 1% 100mW"
"RMOD","UBXH18-00005551","TopLayer","RES_0603_1700Lx950Wx600H_600x1000Pad_800G_FLX","63.6524","34.4167","0","RES THICK FILM CHIP 0603 200PPM/C 0.1W 1 1% 100mW"
"R35","UBXH18-000006510K","TopLayer","RES_0402_HD","8.0891","27.6620","90","RES THICK FILM CHIP 0402 10K 1% 63mW"
"R24","UBXH18-000703527R","TopLayer","RES_0603_HD","10.5435","31.5050","0","RES THICK FILM CHIP 0603 27R 5% 100mW"
"R28","UBXH18-000703527R","TopLayer","RES_0603_HD","11.2217","30.2000","0","RES THICK FILM CHIP 0603 27R 5% 100mW"
"R34","UBXH18-000006510K","TopLayer","RES_0402_HD","34.1176","27.1053","270","RES THICK FILM CHIP 0402 10K 1% 63mW"
"R45","UBXH18-000006510K","TopLayer","RES_0402_HD","32.7277","21.7885","0","RES THICK FILM CHIP 0402 10K 1% 63mW"
"R7","UBXH18-000006510K","TopLayer","RES_0402_HD","27.8000","45.6524","90","RES THICK FILM CHIP 0402 10K 1% 63mW"
"R6","UBXH18-000006510K","TopLayer","RES_0402_HD","24.4595","45.7250","270","RES THICK FILM CHIP 0402 10K 1% 63mW"
"R5","UBXH18-000006510K","TopLayer","RES_0402_HD","19.9750","45.7174","270","RES THICK FILM CHIP 0402 10K 1% 63mW"
"R36","UBXH18-0000269499R","TopLayer","RES_0402_HD","12.1250","27.1571","270","RES THICK FILM CHIP 0402 499R 1% 100mW"
"R44","UBXH18-000006510K","TopLayer","RES_0402_HD","34.0802","22.1885","270","RES THICK FILM CHIP 0402 10K 1% 63mW"
"R4","UBXH18-0000269499R","TopLayer","RES_0402_HD","96.1136","50.8508","270","RES THICK FILM CHIP 0402 499R 1% 100mW"
"R1","UBXH18-0000269499R","TopLayer","RES_0402_HD","96.1136","53.8162","270","RES THICK FILM CHIP 0402 499R 1% 100mW"
"R23","UBXH18-00030020R","TopLayer","RES_0402_HD","72.0250","34.5745","90","RES THICK FILM CHIP 0402 0R 0 100mW"
"R22","UBXH18-00030020R","TopLayer","RES_0402_HD","70.9750","34.5745","90","RES THICK FILM CHIP 0402 0R 0 100mW"
"Q2","UBXH20-0000084","TopLayer","SOT-563","26.0422","45.6524","0","SMALL SIGNAL COMPLEMENTARY W/ ESD PROTECTION MOSFET SOT-563-6 PACKAGE"
"J17","UBXH04-0000026","TopLayer","HDR-0.1P-2PIN-TH","1.5748","20.8026","180","1-ROW TH-PCB SOCKETS 100MIL GRID 2-PIN 0.64MM SQUARE POLARIZE"
"J13","UBXH04-0000804","TopLayer","USB_MICRO_RA_W-2TABS","4.1021","29.3050","270","CONN RECEPTACLE USB MICRO B 5-PIN SMD TH RA 5.5V 1.8A"
"J10","UBXH04-0000194","TopLayer","FTSH-105-01-F-DV-K","3.6000","40.1828","90","2-ROW SMD-PCB CONN 50MIL GRID 10 -PIN 0.41MM SQUARE 4.0MM KEYED"
"J11","UBXH00-0000101","TopLayer","TC2050-IDC-NL","45.7962","40.0960","180","TAG-CONNECT TC2050-IDC-NL 10-PIN PROBE PROGRAMMING HEADER NO LEGS TC2050-IDC-NL"
"J30","UBXH04-0000800","TopLayer","Molex_051281-0594","58.2700","2.9918","0","CONN NON ZIF FPC MOLEX 51281 0.5MM PITCH 5-PIN TOP AND BOTTOM 50V 500mA"
"FID4","FID","BottomLayer","FIDUCIAL40","-65.2780","-62.1792","90","FIDUCIAL MARK 1MM DIA"
"FID6","FID","BottomLayer","FIDUCIAL40","-65.2780","-62.1792","90","FIDUCIAL MARK 1MM DIA"
"FID5","FID","BottomLayer","FIDUCIAL40","-65.2780","-62.1792","90","FIDUCIAL MARK 1MM DIA"
"FID2","FID","TopLayer","FIDUCIAL40","-65.2780","-62.1792","90","FIDUCIAL MARK 1MM DIA"
"FID3","FID","TopLayer","FIDUCIAL40","-65.2780","-62.1792","90","FIDUCIAL MARK 1MM DIA"
"FID1","FID","TopLayer","FIDUCIAL40","-65.2780","-62.1792","90","FIDUCIAL MARK 1MM DIA"
"D1","UBXH07-0000086","TopLayer","SOT-553","8.2613","31.1404","90","TVS DIODE 5.5VWM"
"D2","UBXH11-0000000","TopLayer","LED_0603_RED","11.1193","26.8620","90","LED SMD 0603 ULTRABRIGHT LITE-ON LTST-C190KRKT RED 30mA"
"LED4","UBXH11-0000001","TopLayer","LED_0603_GREEN","99.2886","50.5968","180","LED SMD 0603 GREEN 2.5V 20mA"
"LED2","UBXH11-0000000","TopLayer","LED_0603_RED","99.2750","54.1155","180","LED SMD 0603 ULTRABRIGHT LITE-ON LTST-C190KRKT RED 30mA"
"LED3","UBXH11-0000001","TopLayer","LED_0603_GREEN","94.2086","50.5968","0","LED SMD 0603 GREEN 2.5V 20mA"
"LED1","UBXH11-0000000","TopLayer","LED_0603_RED","94.2207","54.1000","0","LED SMD 0603 ULTRABRIGHT LITE-ON LTST-C190KRKT RED 30mA"
"C39","UBXH01-00002481U","TopLayer","Cap_0402_HD","15.9858","14.0839","270","CAP CER X5R 0402 1U 10% 10V"
"C17","UBXH01-2021002100N","TopLayer","Cap_0402_HD","7.2001","27.6620","270","CAP CER X5R 0402 100N 10% 10V"
"C2","UBXH01-000004010U","TopLayer","Cap_0603_HD","8.1089","34.8742","90","CAP CER X5R 0603 10U 20% 10V"
"C7","UBXH01-2021002100N","TopLayer","Cap_0402_HD","7.6517","33.1724","180","CAP CER X5R 0402 100N 10% 10V"
"C20","UBXH01-000004010U","TopLayer","Cap_0603_HD","13.1453","25.6053","90","CAP CER X5R 0603 10U 20% 10V"
"C33","UBXH01-2021002100N","TopLayer","Cap_0402_HD","18.8303","19.6500","180","CAP CER X5R 0402 100N 10% 10V"
"C34","UBXH01-2021002100N","TopLayer","Cap_0402_HD","24.6658","19.7028","0","CAP CER X5R 0402 100N 10% 10V"
"C21","UBXH01-2021002100N","TopLayer","Cap_0402_HD","14.3165","24.3736","90","CAP CER X5R 0402 100N 10% 10V"
"C3","UBXH01-2021002100N","TopLayer","Cap_0402_HD","31.6500","35.8500","90","CAP CER X5R 0402 100N 10% 10V"
"C10","UBXH01-2021002100N","TopLayer","Cap_0402_HD","14.3909","31.7553","90","CAP CER X5R 0402 100N 10% 10V"
"C14","UBXH01-2021002100N","TopLayer","Cap_0402_HD","32.4048","28.7553","90","CAP CER X5R 0402 100N 10% 10V"
"C1","UBXH01-2021002100N","TopLayer","Cap_0402_HD","23.3250","37.7392","0","CAP CER X5R 0402 100N 10% 10V"
"C49","UBXH01-0000594300P","TopLayer","Cap_0402_HD","59.1590","5.7280","0","CAP CER C0G 0402 300P 50V"
"C48","UBXH01-0000594300P","TopLayer","Cap_0402_HD","57.3810","5.7280","0","CAP CER C0G 0402 300P 50V"
"J2","UBXH04-0000789","TopLayer","SKT-0.1P-SSM-108-L-SV","44.4500","52.0700","0","8 -PIN RECEPTACLE BOTTOM OR TOP ENTRY VERT 2.54MM 50V 2.5A"
"J1","UBXH04-0000788","TopLayer","SKT-0.1P-SSM-110-L-SV","20.0660","52.0700","0","10 -PIN RECEPTACLE BOTTOM OR TOP ENTRY VERT 2.54MM 50V 2.5A"
"J27","UBXH04-0000789","TopLayer","SKT-0.1P-SSM-108-L-SV","26.6700","3.8100","0","8 -PIN RECEPTACLE BOTTOM OR TOP ENTRY VERT 2.54MM 50V 2.5A"
"J28","UBXH04-0000790","TopLayer","SKT-0.1P-SSM-106-L-SV","46.9900","3.8100","0","6 -PIN RECEPTACLE BOTTOM OR TOP ENTRY VERT 2.54MM 50V 2.5A"
"BAT1","UBXH03-0000010","BottomLayer","Battery_S8211-46R_large","14.3500","27.9190","90","BATTERY HOLDER COIN SMT CR2016 CR2020 CR2025 CR2032 HARWIN S8211-46R"
"J15","UBXH04-0000805","TopLayer","HDR-0.1P-6Pin-3x2-SMT","54.7370","29.2100","270","2-ROW CONN SMD VERT 2X06 PIN 2.54MM 100V 2A"
"J14","UBXH04-0000792","TopLayer","HDR-0.1P-3Pin-1Row-SMT","66.8020","30.7340","180","1-ROW SMD CONN 100MIL GRID 3 -PIN 100V 3A"
"J18","UBXH04-0000792","TopLayer","HDR-0.1P-3Pin-1Row-SMT","66.8020","21.5900","180","1-ROW SMD CONN 100MIL GRID 3 -PIN 100V 3A"
"J3","UBXH04-0000789","TopLayer","SKT-0.1P-SSM-108-L-SV","67.3100","52.0700","0","8 -PIN RECEPTACLE BOTTOM OR TOP ENTRY VERT 2.54MM 50V 2.5A"
"R3","UBXH18-0000269499R","TopLayer","RES_0402_HD","97.3836","50.8318","270","RES THICK FILM CHIP 0402 499R 1% 100mW"
"TP85","TP","BottomLayer","TP10R_NO_SILK","25.4000","2.7940","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP84","TP","BottomLayer","TP10R_NO_SILK","27.9400","2.7940","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP83","TP","BottomLayer","TP10R_NO_SILK","30.4800","2.7940","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP52","TP","BottomLayer","TP10R_NO_SILK","16.2560","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP76","TP","BottomLayer","TP10R_NO_SILK","89.0524","26.6954","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"JDB1","UBXH00-0000082","TopLayer","Solderbridge-Open","31.3413","13.9810","90","SOLDERBRIDGE-OPEN"
"Q6","UBXH20-0000084","TopLayer","SOT-563","72.9996","9.9119","0","SMALL SIGNAL COMPLEMENTARY W/ ESD PROTECTION MOSFET SOT-563-6 PACKAGE"
"R59","UBXH18-000006510K","TopLayer","RES_0402_HD","66.4500","9.7250","0","RES THICK FILM CHIP 0402 10K 1% 63mW"
"R42","UBXH18-000006510K","TopLayer","RES_0402_HD","37.8879","25.0750","180","RES THICK FILM CHIP 0402 10K 1% 63mW"
"R51","UBXH18-000006510K","TopLayer","RES_0402_HD","28.1432","14.3256","0","RES THICK FILM CHIP 0402 10K 1% 63mW"
"R58","UBXH18-000006510K","TopLayer","RES_0402_HD","29.1870","10.0406","0","RES THICK FILM CHIP 0402 10K 1% 63mW"
"TP28","TP","TopLayer","TP10R_NO_SILK","83.3120","8.5249","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP38","TP","BottomLayer","TP10R_NO_SILK","53.3400","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP39","TP","BottomLayer","TP10R_NO_SILK","50.8000","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP54","TP","BottomLayer","TP10R_NO_SILK","11.1760","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP55","TP","BottomLayer","TP10R_NO_SILK","8.6360","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP40","TP","BottomLayer","TP10R_NO_SILK","48.2600","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP41","TP","BottomLayer","TP10R_NO_SILK","45.7200","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP42","TP","BottomLayer","TP10R_NO_SILK","43.1800","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP43","TP","BottomLayer","TP10R_NO_SILK","40.6400","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP44","TP","BottomLayer","TP10R_NO_SILK","38.1000","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP45","TP","BottomLayer","TP10R_NO_SILK","35.5600","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP46","TP","BottomLayer","TP10R_NO_SILK","31.4960","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP47","TP","BottomLayer","TP10R_NO_SILK","28.9560","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP48","TP","BottomLayer","TP10R_NO_SILK","26.4160","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP49","TP","BottomLayer","TP10R_NO_SILK","23.8760","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP50","TP","BottomLayer","TP10R_NO_SILK","21.3360","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"TP51","TP","BottomLayer","TP10R_NO_SILK","18.7960","53.0860","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"JSHD","UBXH00-0000082","TopLayer","Solderbridge-Open","62.1538","19.4906","90","SOLDERBRIDGE-OPEN"
"JMOD","UBXH00-0000082","TopLayer","Solderbridge-Open","63.8767","35.7571","180","SOLDERBRIDGE-OPEN"
"R27","UBXH18-000801127R","TopLayer","RES_0402_HD","98.6716","32.4250","90","RES THICK FILM CHIP 0402 27R 5% 100mW"
"R26","UBXH18-000801127R","TopLayer","RES_0402_HD","97.7429","32.4000","90","RES THICK FILM CHIP 0402 27R 5% 100mW"
"Q3","UBXH20-0000084","TopLayer","SOT-563","33.8664","24.5178","0","SMALL SIGNAL COMPLEMENTARY W/ ESD PROTECTION MOSFET SOT-563-6 PACKAGE"
"R43","UBXH18-000006510K","TopLayer","RES_0402_HD","32.7277","22.6871","0","RES THICK FILM CHIP 0402 10K 1% 63mW"
"R37","UBXH18-000006510K","TopLayer","RES_0402_HD","32.4031","27.0950","90","RES THICK FILM CHIP 0402 10K 1% 63mW"
"D9","UBXH07-0000039","TopLayer","SOD-523","32.7914","10.1854","180","SCHOTTKY BARRIER DIODE 30V 200mA"
"D6","UBXH07-0000039","TopLayer","SOD-523","33.0277","14.4823","180","SCHOTTKY BARRIER DIODE 30V 200mA"
"JMODHT1","TP","BottomLayer","TP10R","38.1000","2.7940","90","TESTPOINT 1MM CIRCULAR"
"JMODT1","TP","BottomLayer","TP10R","95.5040","38.2270","90","TESTPOINT 1MM CIRCULAR"
"TPRST1","TP","BottomLayer","TP10R","19.3040","44.6024","90","TESTPOINT 1MM CIRCULAR"
"TPCLK1","TP","BottomLayer","TP10R","22.2568","42.6720","90","TESTPOINT 1MM CIRCULAR"
"TPSWO1","TP","BottomLayer","TP10R","23.2410","44.6024","90","TESTPOINT 1MM CIRCULAR"
"TPDIO1","TP","BottomLayer","TP10R","20.2883","42.6720","90","TESTPOINT 1MM CIRCULAR"
"JV-USB1","TP","BottomLayer","TP10R_NO_SILK","83.3374","8.6360","90","TESTPOINT 1MM CIRCULAR NO SILKSCREEN"
"R60","UBXH18-000006510K","TopLayer","RES_0402_HD","74.3986","9.3785","270","RES THICK FILM CHIP 0402 10K 1% 63mW"
"R13","UBXH18-0000269499R","TopLayer","RES_0402_HD","98.9584","44.0944","90","RES THICK FILM CHIP 0402 499R 1% 100mW"
"R12","UBXH18-0008033220R","TopLayer","RES_0402_HD","98.0694","44.0944","90","RES THICK FILM CHIP 0402 220R 5% 100mW"
"R11","UBXH18-0008033220R","TopLayer","RES_0402_HD","97.1804","44.0944","90","RES THICK FILM CHIP 0402 220R 5% 100mW"
"RGB1","UBXH11-0000058","TopLayer","LED_0606_RGB_4PIN","98.0694","46.5836","180","LED SMD RGB 0606 COMMON ANODE LITE-ON LTST-C19HE1WT 5V 20mA"
